"","gene","cluster_id","logFC","AveExpr","t","p_val","p_adj.loc","p_adj.glb","B","contrast"
"Bergmann NN.662","Kdm5a","Bergmann NN",0.046171715743685,7.32868185608042,0.162982614744508,0.876023901443584,0.990838248327297,0.997523862754066,-4.77708276985546,"Fentanyl-Saline"
"Bergmann NN.663","Ndufa9","Bergmann NN",-0.596791984457269,6.46186618743745,-1.6992698653143,0.141524964635638,0.874471474258884,0.942937482233865,-4.40961673104714,"Fentanyl-Saline"
"Bergmann NN.664","Atp6v1e1","Bergmann NN",0.447127393213288,6.96287573382825,1.59660463723725,0.162804146233801,0.87557851780467,0.948203058273907,-4.4415544028925,"Fentanyl-Saline"
"Bergmann NN.665","Dmtf1","Bergmann NN",0.720443931020502,7.03623495022816,2.37047826620497,0.0566198752506338,0.843130180715817,0.930370242850555,-4.21450951334894,"Fentanyl-Saline"
"Bergmann NN.666","Cnot4","Bergmann NN",-0.167921217209738,8.27764667688536,-0.565028514603687,0.593073396098553,0.964264410826688,0.988691017535907,-4.72620103002991,"Fentanyl-Saline"
"Bergmann NN.667","Cdk14","Bergmann NN",0.369644828422447,7.11277552237943,1.20351571684465,0.275272354768383,0.908619447545477,0.967278230688823,-4.56318670489484,"Fentanyl-Saline"
"Bergmann NN.668","Rimklb","Bergmann NN",-0.203274702721292,7.80630546476448,-0.550092826161705,0.602637268342848,0.966506956100451,0.988691017535907,-4.72898579650534,"Fentanyl-Saline"
"Bergmann NN.669","Fam133b","Bergmann NN",-0.172700510832763,6.46332640708472,-0.365506362882401,0.727602822067408,0.976610661911824,0.993965260355923,-4.757987076689,"Fentanyl-Saline"
"Bergmann NN.670","Ubn2","Bergmann NN",0.278105981473407,7.03440523856496,0.736182530654734,0.490114189809018,0.957075952450369,0.988691017535907,-4.69015638537009,"Fentanyl-Saline"
"Bergmann NN.671","Luc7l2","Bergmann NN",0.0496114417975395,9.48780393468168,0.167215727755472,0.872838352770307,0.989893860638649,0.997523862754066,-4.77682960146373,"Fentanyl-Saline"
"Bergmann NN.672","Trim24","Bergmann NN",-0.544792878702989,7.29153128270082,-1.92591945046742,0.10373643771681,0.843130180715817,0.934476075636425,-4.34047078130858,"Fentanyl-Saline"
"Bergmann NN.673","Ttc26","Bergmann NN",0.377340480085324,6.56997470436172,0.792722066462151,0.45891582966036,0.955078198233442,0.988193404532631,-4.67673752184764,"Fentanyl-Saline"
"Bergmann NN.674","Cald1","Bergmann NN",0.382537736194399,6.83797095579011,0.87422328601323,0.416486478192301,0.948022610242668,0.98505679349756,-4.65625642886292,"Fentanyl-Saline"
"Bergmann NN.675","Erc1","Bergmann NN",-0.314975891778922,7.55684742393516,-1.08367314674065,0.321199503403996,0.930452351321613,0.972333037201191,-4.59859160767423,"Fentanyl-Saline"
"Bergmann NN.676","Agbl3","Bergmann NN",0.0918893299155279,7.51594869167012,0.308470299308831,0.768428207580841,0.981011302994215,0.995254168802233,-4.76477836959974,"Fentanyl-Saline"
"Bergmann NN.677","Dgki","Bergmann NN",-0.53232921491044,8.68754516406455,-1.87719499077038,0.110905738931912,0.843130180715817,0.934991152296898,-4.35512202060343,"Fentanyl-Saline"
"Bergmann NN.678","Cd9","Bergmann NN",-0.547800865763362,8.82539081666854,-1.88510803697921,0.109708512488198,0.843130180715817,0.934991152296898,-4.35273344967531,"Fentanyl-Saline"
"Bergmann NN.679","Lpcat3","Bergmann NN",0.104961021154644,7.22319778595091,0.311741128822526,0.766063155322685,0.981011302994215,0.995254168802233,-4.76441812098685,"Fentanyl-Saline"
"Bergmann NN.680","Klhdc10","Bergmann NN",-0.281299919990212,7.90866633546588,-0.826045794431969,0.441203184240824,0.954517629414938,0.985218172437093,-4.66851798711652,"Fentanyl-Saline"
"Bergmann NN.681","Ube3c","Bergmann NN",0.0422276512730804,8.04331716932188,0.135683681962624,0.89662596123006,0.991595054969008,0.997637689587809,-4.77856155120231,"Fentanyl-Saline"
"Bergmann NN.682","Atn1","Bergmann NN",0.394813378161175,5.68911102227157,0.48397082930748,0.646013973305178,0.968377485494057,0.989049439659183,-4.74055382244038,"Fentanyl-Saline"
"Bergmann NN.683","Dennd2a","Bergmann NN",0.110681113437037,9.10354129292372,0.387155308772527,0.71235241629788,0.975313596025425,0.993965260355923,-4.75513066225407,"Fentanyl-Saline"
"Bergmann NN.684","Rbm33","Bergmann NN",-0.14413372418214,7.42984614332842,-0.513417468403886,0.626491896338578,0.968377485494057,0.988691017535907,-4.735557909371,"Fentanyl-Saline"
"Bergmann NN.685","Braf","Bergmann NN",-0.102612775054993,7.42672801503283,-0.294156428032385,0.778810232912953,0.98259552156791,0.995321786495345,-4.7663125264436,"Fentanyl-Saline"
"Bergmann NN.686","Dnajb6","Bergmann NN",0.0458469512029946,6.99501176398352,0.090699778570522,0.93076105743803,0.991595054969008,0.997637689587809,-4.78041346915047,"Fentanyl-Saline"
"Bergmann NN.687","Tmem178b","Bergmann NN",-0.770432093963626,6.6639379866257,-2.22237526254486,0.0691822224029564,0.843130180715817,0.930370242850555,-4.2547542508774,"Fentanyl-Saline"
"Bergmann NN.688","Antxr1","Bergmann NN",-0.48379486549759,6.94945729963642,-1.47447110909734,0.192106020435465,0.882268942485735,0.958689339382609,-4.47971507016,"Fentanyl-Saline"
"Bergmann NN.689","Actr3b","Bergmann NN",-0.323490781621532,7.39574663519163,-1.10740302186255,0.311624574845362,0.927592324180726,0.971610792218855,-4.59169344466083,"Fentanyl-Saline"
"Bergmann NN.690","Eps8","Bergmann NN",0.337289859939252,6.69359149927089,0.791976433041354,0.459317907432286,0.955078198233442,0.988266800212897,-4.67691887840409,"Fentanyl-Saline"
"Bergmann NN.691","Aebp2","Bergmann NN",-0.296342175517364,6.5572422223209,-0.812524516946062,0.448329524398648,0.954838978554189,0.985218172437093,-4.6718797862357,"Fentanyl-Saline"
"Bergmann NN.692","Gfpt1","Bergmann NN",-0.154788025629796,7.05857739381439,-0.403556172130988,0.700895339107423,0.971371322995116,0.993965260355923,-4.75286668177518,"Fentanyl-Saline"
"Bergmann NN.693","Dpp6","Bergmann NN",0.145812714048109,7.29153128270082,0.277531148187507,0.790932084827945,0.983886747639825,0.995998410721009,-4.76800731449275,"Fentanyl-Saline"
"Bergmann NN.694","Grin2b","Bergmann NN",-0.0133791917295447,9.837754697569,-0.0462671972764901,0.964638342256597,0.995121003888669,0.998538159086709,-4.78152278909144,"Fentanyl-Saline"
"Bergmann NN.695","Rheb","Bergmann NN",-0.286501288383375,6.75828926676261,-0.862174962314232,0.422568746903417,0.948022610242668,0.98505679349756,-4.65936313054848,"Fentanyl-Saline"
"Bergmann NN.696","Hmces","Bergmann NN",0.954326289376378,6.84316994685811,3.34742806701097,0.0161053570522032,0.74945248357015,0.898246295231949,-3.99752778788379,"Fentanyl-Saline"
"Bergmann NN.697","Galnt11","Bergmann NN",-0.25841878328865,6.50659947721497,-0.66663751781354,0.530436727606967,0.957075952450369,0.988691017535907,-4.70567826622389,"Fentanyl-Saline"
"Bergmann NN.698","Rpn1","Bergmann NN",-0.623302527678917,7.36481131570659,-1.90000299089138,0.10748992515485,0.843130180715817,0.934991152296898,-4.34824684219083,"Fentanyl-Saline"
"Bergmann NN.699","Sfxn5","Bergmann NN",0.0953329242032268,10.1842902096819,0.337707777290604,0.74738788407684,0.976610661911824,0.993965260355923,-4.76143137653569,"Fentanyl-Saline"
"Bergmann NN.700","Rab7a","Bergmann NN",-0.305302163052407,6.59070639336059,-1.04248892863989,0.338395774004586,0.930452351321613,0.976144047572773,-4.61041060795939,"Fentanyl-Saline"
"Bergmann NN.701","Ldhb","Bergmann NN",0.056696494669433,7.07953205606208,0.147294393076736,0.887851624217365,0.991595054969008,0.997637689587809,-4.77796521924309,"Fentanyl-Saline"
"Bergmann NN.702","Ndufb2","Bergmann NN",0.335447111817031,6.78696195885779,0.912936507688545,0.397389630062169,0.948022610242668,0.983653503209258,-4.64610130397526,"Fentanyl-Saline"
"Bergmann NN.703","Aak1","Bergmann NN",-0.415486117599246,7.8801871596078,-1.43424406615006,0.202794280628887,0.882268942485735,0.960855084579487,-4.49226787255085,"Fentanyl-Saline"
"Bergmann NN.704","Cntnap2","Bergmann NN",-0.790631653789727,6.53305983572007,-1.13540660508534,0.300634335888307,0.923248106468575,0.970418334308103,-4.58347675277377,"Fentanyl-Saline"
"Bergmann NN.705","Klf15","Bergmann NN",0.0174519127211239,6.99528666777748,0.0501837854569768,0.961647750901674,0.99414206444824,0.998538159086709,-4.78145387438293,"Fentanyl-Saline"
