"","gene","cluster_id","logFC","AveExpr","t","p_val","p_adj.loc","p_adj.glb","B","contrast"
"Oligo NN.1358","Sri","Oligo NN",0.446032312601436,4.45787461720466,1.04770200293258,0.338630131015313,0.997834965727637,0.976144047572773,-4.59343899261956,"Fentanyl-Saline"
"Oligo NN.1359","M6pr","Oligo NN",0.259799999291361,6.04527472027684,0.859039475176425,0.426176987695217,0.997834965727637,0.98505679349756,-4.6119332353655,"Fentanyl-Saline"
"Oligo NN.1360","Pclo","Oligo NN",0.320006202657774,7.83862075982343,1.04566945891058,0.33948903718606,0.997834965727637,0.976144047572773,-4.59364652820143,"Fentanyl-Saline"
"Oligo NN.1361","Kdm5a","Oligo NN",0.110134442131254,7.3674913113268,0.377501731204061,0.719938737670301,0.997834965727637,0.993965260355923,-4.64743300955597,"Fentanyl-Saline"
"Oligo NN.1362","Phc1","Oligo NN",-1.18504538029229,4.72196995144634,-1.42071425651455,0.209543135740481,0.997834965727637,0.960855084579487,-4.55381322754818,"Fentanyl-Saline"
"Oligo NN.1363","Necap1","Oligo NN",-0.248494948934919,5.37790916268664,-0.526597174639206,0.61902486638553,0.997834965727637,0.988691017535907,-4.63879129640816,"Fentanyl-Saline"
"Oligo NN.1364","Ndufa9","Oligo NN",-0.00541245859413308,5.43201137718624,-0.0195653286124338,0.985080552980645,0.998571408549911,0.998538159086709,-4.65697661642637,"Fentanyl-Saline"
"Oligo NN.1365","Wdr91","Oligo NN",0.438737116771445,5.33245819494207,0.911625995991893,0.400167986536643,0.997834965727637,0.983653503209258,-4.60695487216303,"Fentanyl-Saline"
"Oligo NN.1366","Atp6v1e1","Oligo NN",0.192097657668972,6.41886162003661,0.676364041158907,0.526218081639304,0.997834965727637,0.988691017535907,-4.62781890518497,"Fentanyl-Saline"
"Oligo NN.1367","Pex5","Oligo NN",-0.0321156541552501,5.60543443031755,-0.108397735543618,0.917526404848366,0.998571408549911,0.997637689587809,-4.65619624915674,"Fentanyl-Saline"
"Oligo NN.1368","Dmtf1","Oligo NN",0.363897819123316,7.1577463004729,1.38104952075076,0.22076439913262,0.997834965727637,0.960855084579487,-4.55809630887729,"Fentanyl-Saline"
