"","gene","cluster_id","logFC","AveExpr","t","p_val","p_adj.loc","p_adj.glb","B","contrast"
"CBX MLI Megf11 Gaba.5337","Cpe","CBX MLI Megf11 Gaba",-0.267862509356343,8.57333085616706,-0.972093280376908,0.367666040617637,0.960921157158005,0.980664635304318,-4.60158197814497,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5338","Klhl2","CBX MLI Megf11 Gaba",0.0395499790443568,5.71328964845225,0.108387258779989,0.917138139136025,0.994991403449774,0.997637689587809,-4.65917665831428,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5339","Vps37a","CBX MLI Megf11 Gaba",0.708796448274594,6.2172469128055,2.39388094296109,0.0527300818301795,0.921882165974806,0.930370242850555,-4.44371536589773,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5340","Cnot7","CBX MLI Megf11 Gaba",0.389674857272624,5.51651901669441,0.859557640380139,0.422264687459662,0.960985821877733,0.98505679349756,-4.6130345476483,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5341","Mcf2l","CBX MLI Megf11 Gaba",-0.28917758584983,7.77610497000527,-1.27389005935582,0.248719588161772,0.9506518674562,0.964720834969761,-4.56799275886834,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5342","Adam9","CBX MLI Megf11 Gaba",0.000965197284553021,5.97528479780884,0.0032698366891233,0.997494532752188,0.999525515209688,0.999726608886342,-4.66000552340534,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5343","Sin3b","CBX MLI Megf11 Gaba",-0.457668442575928,5.80758799196533,-1.19942417009875,0.274518348500524,0.9506518674562,0.967278230688823,-4.57655579180664,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5344","Tmem192","CBX MLI Megf11 Gaba",0.383516541947997,5.46062271063209,1.05434177292628,0.331370929940718,0.959934822364601,0.975267800258022,-4.5927719845152,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5345","Atp6v1b2","CBX MLI Megf11 Gaba",-0.14691523813028,6.95700862327019,-0.657282861823923,0.534807324341322,0.974279954113727,0.988691017535907,-4.63133373521767,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5346","Kat6a","CBX MLI Megf11 Gaba",0.452818045264858,6.80298537427642,1.76384475077426,0.126998534945612,0.923898271910389,0.939330875029188,-4.51076669305157,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5347","AABR07025986.2","CBX MLI Megf11 Gaba",0.592694152018323,10.2077741384624,2.17735064311756,0.0712188186177529,0.921882165974806,0.930370242850555,-4.46539777222253,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5348","Ap3m2","CBX MLI Megf11 Gaba",0.848216695439512,5.56406454280876,2.47467019793866,0.047179537948181,0.921882165974806,0.930370242850555,-4.43603870584845,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5349","Spock3","CBX MLI Megf11 Gaba",0.134658450597309,10.5743507686936,0.605151761099699,0.566720855715012,0.976428309278228,0.988691017535907,-4.63547032066151,"Fentanyl-Saline"
